userId,steamId,profileName,gameId,gameName,genre,playtimeMinutes,steamAppUrl
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
24,76561199811956222,Onyxmallow,105,Halo: The Master Chief Collection,Unknown,6,https://store.steampowered.com/app/976730
